press1.x,press1.y,release1.x,release1.y,press2.x,press2.y,release2.x,release2.y,press3.x,press3.y,release3.x,release3.y,press4.x,press4.y,release4.x,release4.y
-3.20528405,0.188675906,2.908622975,46.39132341,-3.285290067,0.408066495,2.99146013,46.99185834,-3.424241365,0.263268706,3.057858442,47.47410609,-3.433740997,0.208969536,3.096815185,47.33762088
-3.1854403,0.243523553,2.8987011,45.86130584,-3.275368192,0.196135186,2.981538255,47.24208123,-3.41431949,0.234548484,3.038014692,47.4149625,-3.423819122,0.264914136,3.08689331,47.29667532
-3.16559655,0.238587265,2.888779225,46.30943229,-3.255524442,0.381739624,2.961694505,47.08739799,-3.39447574,0.267656518,3.028092817,47.21803384,-3.413897247,0.329085883,3.076971435,47.40131398
-3.1457528,0.384372311,2.868935475,46.19569461,-3.235680692,0.338488337,2.95177263,46.9008682,-3.384553865,0.289595577,3.018170942,47.02597965,-3.394053497,0.289595577,3.057127685,47.21705894
-3.12590905,0.293983389,2.849091725,46.30943229,-3.225758817,0.252299177,2.941850755,46.62334827,-3.37463199,0.389966771,2.998327192,47.2238832,-3.374209747,0.289595577,3.04720581,47.38766546
-3.115987175,0.215002777,2.83916985,45.86926748,-3.215836942,0.19745153,2.922007005,46.3674385,-3.35478824,0.284330203,2.978483442,46.93498951,-3.364287872,0.258332418,3.037283935,47.55827197
-3.096143425,0.206227153,2.829247975,45.51781806,-3.195993192,0.302759012,2.91208513,46.20934313,-3.344866365,0.221145713,2.968561567,46.80077905,-3.354365997,0.386127436,3.02736206,46.96911081
-3.076299675,0.355412753,2.809404225,45.70889736,-3.186071317,0.291789483,2.89224138,46.20479362,-3.325022615,0.287401671,2.948717817,46.64723318,-3.334522247,0.306049871,3.00751831,47.23298222
-3.056455925,0.302759012,2.789560475,45.23119911,-3.166227567,0.315922447,2.882319505,45.78623898,-3.305178865,0.329085883,2.938795942,46.69500301,-3.324600372,0.270790669,2.98767456,47.30122482
-3.036612175,0.357606659,2.7796386,45.58151116,-3.156305692,0.340368827,2.87239763,46.33672933,-3.29525699,0.302759012,2.928874067,46.4459175,-3.314678497,0.30934073,2.977752685,46.96911081
-3.016768425,0.267656518,2.75979485,45.59515968,-3.136461942,0.331279789,2.85255388,46.01143957,-3.285335115,0.285834595,2.918952192,46.2207169,-3.294834747,0.312631589,2.957908935,47.13107326
-2.996924675,0.205349591,2.7399511,44.7227917,-3.126540067,0.250105271,2.842632005,46.07285792,-3.27541324,0.283013859,2.899108442,46.24573919,-3.274990997,0.285207765,2.94798706,46.81897708
-2.977080925,0.283013859,2.72010735,45.04466933,-3.106696317,0.424155138,2.83271013,46.22949095,-3.25556949,0.240702817,2.889186567,45.94092221,-3.265069122,0.276432141,2.938065185,46.75593391
-2.957237175,0.315922447,2.710185475,44.78421005,-3.096774442,0.351024942,2.822788255,45.74301866,-3.245647615,0.299468153,2.879264692,46.0739953,-3.245225372,0.313728542,2.92814331,46.54828141
-2.937393425,0.285207765,2.690341725,44.835392,-3.076930692,0.276432141,2.802944505,45.88405338,-3.225803865,0.256088651,2.869342817,45.93751008,-3.235303497,0.286005549,2.90829956,46.28213524
-2.917549675,0.293983389,2.670497975,44.16661446,-3.067008817,0.245717459,2.783100755,45.67477605,-3.21588199,0.244463799,2.849499067,46.17294707,-3.225381622,0.322504165,2.898377685,46.00006581
-2.897705925,0.228166212,2.650654225,44.59881763,-3.037243192,0.317802938,2.77317888,45.42227841,-3.19603824,0.220017419,2.839577192,46.17294707,-3.215459747,0.266559565,2.88845581,46.11835299
-2.877862175,0.416842118,2.6208886,44.69435728,-3.027321317,0.248908595,2.763257005,45.02305917,-3.186116365,0.219390588,2.829655317,46.0592094,-3.195615997,0.269850424,2.878533935,46.47321454
-2.858018425,0.241878124,2.610966725,43.98918369,-3.017399442,0.318555134,2.743413255,45.30626598,-3.166272615,0.210614965,2.819733442,45.91362517,-3.185694122,0.36528533,2.86861206,46.21389264
-2.8282528,0.539700848,2.591122975,44.55787207,-2.997555692,0.245717459,2.73349138,45.09641997,-3.15635074,0.228166212,2.799889692,45.49052102,-3.175772247,0.255370645,2.84876831,46.48231355
-2.818330925,0.263268706,2.5812011,44.55104781,-2.977711942,0.267656518,2.71364763,45.3199145,-3.146428865,0.2237784,2.789967817,45.93068582,-3.155928497,0.324698071,2.838846435,45.87267961
-2.798487175,0.293983389,2.56135735,43.76170834,-2.967790067,0.279723,2.703725755,44.7671494,-3.13650699,0.215002777,2.770124067,45.280675,-3.146006622,0.283013859,2.82892456,45.83173405
-2.76872155,0.193063718,2.5415136,43.89819355,-2.947946317,0.30934073,2.683882005,44.90636431,-3.11666324,0.266193914,2.760202192,45.43933906,-3.136084747,0.267656518,2.819002685,45.77259045
-2.7488778,0.500210542,2.531591725,43.70256475,-2.928102567,0.394903059,2.67396013,44.73075334,-3.106741365,0.243523553,2.750280317,45.37792072,-3.116240997,0.254493083,2.80908081,45.93409795
-2.738955925,0.293983389,2.5018261,44.03354138,-2.918180692,0.2983712,2.65411638,44.2871764,-3.086897615,0.263268706,2.740358442,45.19025355,-3.096397247,0.265462612,2.78923706,45.77202177
-2.719112175,0.250105271,2.491904225,43.45689136,-2.898336942,0.272381854,2.63427263,44.48053045,-3.067053865,0.250105271,2.720514692,45.70889736,-3.086475372,0.285646546,2.779315185,45.62700623
-2.68934655,0.307146824,2.48198235,43.55584314,-2.878493192,0.284659289,2.624350755,44.43048587,-3.05713199,0.27204433,2.710592817,44.835392,-3.076553497,0.250105271,2.76939331,45.23574862
-2.6695028,0.357606659,2.452216725,43.07473277,-2.858649442,0.238822326,2.604507005,44.61701566,-3.047210115,0.243523553,2.690749067,44.80354545,-3.056709747,0.348831036,2.74954956,45.29489221
-2.659580925,0.372964,2.44229485,43.16686029,-2.838805692,0.36528533,2.59458513,44.35314425,-3.027366365,0.28696289,2.680827192,44.87633756,-3.046787872,0.258332418,2.739627685,45.63155574
-2.619893425,0.157961224,2.4224511,43.20211897,-2.818961942,0.203093002,2.57474138,44.43958489,-3.007522615,0.304404442,2.660983442,44.54877306,-3.036865997,0.258880894,2.719783935,45.28124369
-2.60997155,0.361994471,2.40260735,43.25216355,-2.809040067,0.285646546,2.564819505,43.89705617,-2.99760074,0.27204433,2.641139692,44.68525827,-3.017022247,0.219390588,2.70986206,45.12807695
-2.5901278,0.456332424,2.3827636,43.55243101,-2.789196317,0.344129809,2.544975755,43.95506239,-2.987678865,0.276432141,2.631217817,44.26556624,-2.997178497,0.250105271,2.699940185,44.9286569
-2.57028405,0.219390588,2.36291985,42.99966591,-2.779274442,0.355412753,2.525132005,43.92776534,-2.967835115,0.3356676,2.611374067,44.3167482,-2.987256622,0.290792253,2.680096435,44.84449102
-2.560362175,0.658171765,2.3430761,43.04158636,-2.759430692,0.409382838,2.51521013,44.15296594,-2.947991365,0.311534636,2.601452192,44.86268904,-2.977334747,0.283954105,2.67017456,44.58744387
-2.540518425,0.199645436,2.313310475,42.75399252,-2.739586942,0.256686989,2.49536638,43.71166376,-2.93806949,0.245717459,2.591530317,44.04207171,-2.957490997,0.218136928,2.65033081,44.44185964
-2.520674675,0.273799454,2.3033886,42.70281057,-2.729665067,0.210614965,2.485444505,43.79469226,-2.91822574,0.19745153,2.571686567,44.17514479,-2.937647247,0.280819953,2.640408935,44.49872848
-2.5107528,0.230360118,2.28354485,42.34453689,-2.709821317,0.241329647,2.465600755,43.8838951,-2.89838199,0.241329647,2.561764692,44.29968755,-2.927725372,0.3460103,2.620565185,44.26897837
-2.49090905,0.539700848,2.273622975,42.73010761,-2.689977567,0.232155132,2.45567888,43.50238643,-2.888460115,0.241329647,2.551842817,43.7196254,-2.917803497,0.33171857,2.61064331,44.45778292
-2.4710653,0.194160671,2.24385735,42.49467062,-2.680055692,0.26853408,2.43583513,43.77080735,-2.87853824,0.312631589,2.541920942,44.09382235,-2.897959747,0.266559565,2.59079956,44.22120855
-2.45122155,0.490337965,2.233935475,42.19667791,-2.660211942,0.306049871,2.41599138,43.18733307,-2.85869449,0.239135741,2.522077192,43.89364404,-2.888037872,0.323820509,2.580877685,44.53057503
-2.4313778,0.246814412,2.214091725,42.00332386,-2.650290067,0.222132971,2.406069505,43.23169077,-2.83885074,0.256686989,2.512155317,44.16320233,-2.868194122,0.217196683,2.57095581,43.82085193
-2.401612175,0.368576189,2.194247975,42.19781529,-2.640368192,0.329085883,2.386225755,43.52968348,-2.828928865,0.219390588,2.492311567,43.66161918,-2.858272247,0.310657073,2.55111206,44.27580263
